Date,Ticker,TimeBarStart,OpenBarTime,OpenBidPrice,OpenBidSize,OpenAskPrice,OpenAskSize,FirstTradeTime,FirstTradePrice,FirstTradeSize,HighBidTime,HighBidPrice,HighBidSize,HighAskTime,HighAskPrice,HighAskSize,HighTradeTime,HighTradePrice,HighTradeSize,LowBidTime,LowBidPrice,LowBidSize,LowAskTime,LowAskPrice,LowAskSize,LowTradeTime,LowTradePrice,LowTradeSize,CloseBarTime,CloseBidPrice,CloseBidSize,CloseAskPrice,CloseAskSize,LastTradeTime,LastTradePrice,LastTradeSize,MinSpread,MaxSpread,CancelSize,VolumeWeightPrice,NBBOQuoteCount,TradeAtBid,TradeAtBidMid,TradeAtMid,TradeAtMidAsk,TradeAtAsk,TradeAtCrossOrLocked,Volume,TotalTrades,FinraVolume,FinraVolumeWeightPrice,UptickVolume,DowntickVolume,RepeatUptickVolume,RepeatDowntickVolume,UnknownTickVolume,TradeToMidVolWeight,TradeToMidVolWeightRelative,TimeWeightBid,TimeWeightAsk
20200130,AMZN,12:20,12:20:00.000000000,1859.62,200,1860.18,100,12:20:00.028347376,1859.70,1,12:20:49.537461873,1860.21,100,12:20:41.553480266,1860.50,100,12:20:49.553875633,1860.41,2,12:20:12.560296513,1859.37,100,12:20:20.252866571,1860.06,100,12:20:04.103897263,1859.2615,5,12:20:59.999999999,1860.03,200,1860.50,300,12:20:57.370183225,1860.3577,1,0.22,0.81,,1859.99948,628,122,418,499,1211,354,0,1593,113,1011,1860.02077,1315,598,622,69,0,4.12461,0.12827,1859.64541,1860.25687
20200130,AMZN,12:21,12:21:00.000000000,1860.03,200,1860.50,300,12:21:00.234427867,1860.41,9,12:21:00.237277652,1860.23,100,12:21:00.000000000,1860.50,300,12:21:21.279081248,1860.50,14,12:21:15.415991454,1859.67,100,12:21:23.727330989,1860.05,200,12:21:06.061795852,1859.4594,1,12:21:59.999999999,1859.89,100,1860.50,300,12:21:59.566087128,1860.38,8,0.11,0.83,15,1860.05123,416,479,2659,727,1472,128,0,2801,147,2664,1860.05971,2442,1695,426,902,0,-8.94234,-0.19143,1859.79059,1860.44802
20200130,AMZN,12:22,12:22:00.000000000,1859.89,100,1860.50,300,12:22:01.592690604,1859.90,1,12:22:00.000000000,1859.89,100,12:22:00.000000000,1860.50,300,12:22:15.661169014,1860.34,1,12:22:42.033670425,1859.64,100,12:22:42.639989248,1860.14,100,12:22:42.033672653,1859.67,1,12:22:59.999999999,1859.80,200,1860.45,100,12:22:59.595113592,1859.9586,14,0.30,0.83,,1859.92117,484,606,2632,767,1479,80,0,2567,157,2997,1859.93387,1730,2872,511,451,0,-11.09973,-0.21656,1859.7142,1860.28395
20200130,AMZN,12:23,12:23:00.000000000,1859.80,200,1860.45,100,12:23:04.619035795,1860.4343,7,12:23:07.480936122,1860.22,100,12:23:57.414751019,1860.82,100,12:23:57.811927569,1860.76,33,12:23:00.000000000,1859.80,200,12:23:17.456975334,1860.31,100,12:23:18.830105898,1859.81,2,12:23:59.999999999,1860.01,200,1860.82,100,12:23:58.931313554,1860.37,20,0.24,0.82,,1860.24777,412,268,2363,373,1786,376,0,1996,150,3170,1860.19812,2840,1532,370,424,0,1.53357,0.04483,1859.86326,1860.49459
20200130,AMZN,12:24,12:24:00.000000000,1860.01,200,1860.82,100,12:24:00.799462183,1860.4776,35,12:24:49.584547671,1860.39,100,12:24:49.800424854,1861.00,200,12:24:53.356098571,1861.00,9,12:24:00.000000000,1860.01,200,12:24:25.991746096,1860.77,100,12:24:05.560317369,1860.01,10,12:24:59.999999999,1860.24,200,1860.90,100,12:24:59.934179197,1860.45,2,0.45,0.81,,1860.7939,436,74,573,24,1559,466,0,1087,110,1609,1860.57185,1512,843,264,77,0,24.12236,0.37181,1860.12749,1860.84548
20200130,AMZN,12:25,12:25:00.000000000,1860.24,200,1860.90,100,12:25:00.683124970,1860.48,10,12:25:29.002785200,1861.00,100,12:25:23.418230839,1861.67,100,12:25:26.010756333,1861.2138,3,12:25:35.398818792,1860.00,200,12:25:38.257652984,1860.09,100,12:25:46.595142144,1860.00,3,12:25:59.999999999,1860.09,300,1860.60,100,12:25:59.947600724,1860.60,5,0.09,1.10,,1860.5843,676,1065,2061,389,903,915,0,3662,221,1671,1860.53432,1645,1910,776,1002,0,-6.12152,-0.07749,1860.22724,1860.84176
20200130,AMZN,12:26,12:26:00.000000000,1860.09,300,1860.60,100,12:26:01.310414471,1860.5357,1,12:26:11.535605473,1860.45,100,12:26:03.507379121,1861.00,200,12:26:03.706282708,1861.00,1,12:26:27.318430121,1859.59,100,12:26:28.370674447,1860.00,100,12:26:29.558803749,1859.59,1,12:26:59.999999999,1859.80,100,1860.14,100,12:26:59.210273644,1859.9930,1,0.16,0.91,,1860.05027,364,1350,2169,108,16392,94,0,18825,199,1288,1860.10245,16730,1460,591,1332,0,8.44287,0.13945,1859.94123,1860.5497
20200130,AMZN,12:27,12:27:00.000000000,1859.80,100,1860.14,100,12:27:00.408655081,1860.0075,63,12:27:00.409439806,1859.81,100,12:27:00.120718863,1860.15,200,12:27:33.070205421,1860.3059,15,12:27:58.793413984,1858.00,100,12:27:58.798616368,1858.99,100,12:27:52.012110760,1858.3401,4,12:27:59.999999999,1858.00,100,1859.09,100,12:27:59.071013681,1858.53,14,0.31,1.24,,1859.58093,430,886,1051,875,1273,217,0,2934,154,1368,1859.6323,1171,1996,137,998,0,-6.07072,-0.18322,1859.22954,1859.809
20200130,AMZN,12:28,12:28:00.000000000,1858.00,100,1859.09,100,12:28:03.136283359,1858.56,20,12:28:01.274901838,1858.35,100,12:28:00.000000000,1859.09,100,12:28:12.976002907,1860.2068,6,12:28:25.627443043,1857.00,200,12:28:28.424679522,1857.34,100,12:28:34.462201324,1857.00,11,12:28:59.999999999,1857.51,400,1858.25,100,12:28:59.989798440,1858.25,3,0.10,1.21,,1857.89208,654,719,5351,518,1791,264,0,4633,255,4010,1857.49395,4736,2527,336,1044,0,-8.37859,-0.14256,1857.42255,1858.11855
20200130,AMZN,12:29,12:29:00.000000000,1857.51,400,1858.25,100,12:29:02.338837687,1858.0045,2,12:29:15.355357458,1857.95,100,12:29:14.091785785,1858.52,100,12:29:14.091605442,1859.3458,14,12:29:37.730247087,1856.33,100,12:29:55.102115745,1856.98,100,12:29:37.749871593,1856.33,25,12:29:59.999999999,1856.33,200,1857.17,100,12:29:58.916833779,1856.7950,1,0.44,1.26,,1857.56151,472,954,1852,975,1617,374,0,3788,201,1984,1857.27394,1360,3127,473,812,0,-6.55953,-0.10687,1857.12512,1857.90422
20200130,AMZN,12:30,12:30:00.000000000,1856.33,200,1857.17,100,12:30:00.358376264,1856.57,2,12:30:39.280844820,1857.17,100,12:30:25.646793471,1857.59,100,12:30:15.349487403,1858.7937,10,12:30:00.000000000,1856.33,200,12:30:58.741047207,1856.98,100,12:30:06.847825752,1856.3349,10,12:30:59.999999999,1856.33,200,1856.99,100,12:30:59.423192541,1856.9899,49,0.18,0.92,,1857.15321,380,112,1004,460,1976,45,0,2519,146,1078,1857.01955,1340,1373,310,574,0,6.88626,0.10058,1856.69569,1857.38185
20200130,AMZN,12:31,12:31:00.000000000,1856.33,200,1856.99,100,12:31:01.001192372,1856.64,100,12:31:25.097441104,1857.75,100,12:31:24.112152709,1858.00,200,12:31:16.009615516,1858.2167,7,12:31:28.374070769,1855.79,100,12:31:28.497303828,1856.09,100,12:31:28.374348368,1856.00,1,12:31:59.999999999,1856.23,600,1857.00,100,12:31:59.125528088,1856.6150,2,0.01,1.16,,1856.93243,562,385,2541,64,1689,731,0,4230,176,1180,1856.76882,1586,2602,755,467,0,-7.03688,-0.06989,1856.38863,1857.09538
20200130,AMZN,12:32,12:32:00.000000000,1856.23,600,1857.00,100,12:32:00.736582368,1857.00,1,12:32:13.435435337,1856.41,100,12:32:00.000000000,1857.00,100,12:32:17.051914458,1857.4664,12,12:32:55.667752689,1855.35,100,12:32:39.446615268,1855.80,100,12:32:45.205923235,1855.51,25,12:32:59.999999999,1855.36,400,1856.39,100,12:32:59.071297382,1856.02,15,0.15,1.10,,1856.19214,470,1313,2354,433,1450,130,0,3166,199,2514,1856.30228,1699,2301,457,1223,0,-11.85739,-0.21579,1855.91876,1856.67755
20200130,AMZN,12:33,12:33:00.000000000,1855.36,400,1856.39,100,12:33:00.462885508,1856.32,2,12:33:41.715452695,1857.77,100,12:33:26.874401195,1858.00,100,12:33:31.382397939,1857.9299,10,12:33:00.000000000,1855.36,400,12:33:01.569504882,1856.38,100,12:33:04.785907262,1855.6501,3,12:33:59.999999999,1857.33,300,1857.90,100,12:33:59.928725431,1857.62,50,0.16,1.22,,1857.28728,824,104,903,368,2478,89,0,2327,145,1615,1857.05261,1230,1811,636,265,0,8.42394,0.11526,1856.72253,1857.50707
20200130,AMZN,12:34,12:34:00.000000000,1857.33,300,1857.90,100,12:34:00.134051707,1857.4148,1,12:34:00.530653253,1857.34,100,12:34:00.000000000,1857.90,100,12:34:00.981868037,1857.70,2,12:34:01.036343711,1856.51,200,12:34:14.581484066,1857.00,100,12:34:46.097713065,1856.56,2,12:34:59.999999999,1856.81,200,1857.33,100,12:34:59.671130040,1856.91,1,0.01,1.19,,1857.11674,368,726,1469,495,905,195,0,2617,138,1173,1857.17531,1358,1574,424,434,0,-11.11464,-0.15935,1856.69855,1857.36228
20200130,AMZN,12:35,12:35:00.000000000,1856.81,200,1857.33,100,12:35:01.210665188,1857.1799,2,12:35:52.861214975,1857.02,100,12:35:35.468545752,1857.90,100,12:35:52.860428591,1857.6535,5,12:35:53.284819540,1856.16,100,12:35:02.263971357,1857.00,100,12:35:53.522355551,1856.37,1,12:35:59.999999999,1856.50,300,1857.35,100,12:35:59.225159442,1857.00,3,0.19,1.26,,1856.97045,576,1225,1994,213,819,552,0,3896,174,907,1856.96799,1140,1731,1278,654,0,-12.34997,-0.17344,1856.62167,1857.4688
20200130,AMZN,12:36,12:36:00.000000000,1856.50,300,1857.35,100,12:36:00.412068858,1856.6579,5,12:36:49.884060342,1856.90,100,12:36:58.859691731,1857.89,100,12:36:29.282712550,1857.68,10,12:36:04.055162663,1856.16,100,12:36:07.367818550,1856.66,100,12:36:24.226871005,1856.16,2,12:36:59.999999999,1856.55,400,1857.64,100,12:36:59.165002321,1857.42,5,0.44,1.51,,1856.80778,328,376,496,36,1006,338,0,1747,110,505,1856.75739,717,937,330,268,0,9.23211,0.13784,1856.32301,1857.34703
20200130,AMZN,12:37,12:37:00.000000000,1856.55,400,1857.64,100,12:37:00.097861854,1857.0841,20,12:37:12.271106919,1856.60,100,12:37:10.150861989,1857.89,100,12:37:08.968703475,1857.37,1,12:37:59.400682130,1854.29,100,12:37:59.645208026,1855.19,100,12:37:59.407551167,1854.50,10,12:37:59.999999999,1854.50,200,1855.19,100,12:37:59.970822520,1854.7809,17,0.27,1.34,,1855.70972,766,3470,2578,45,1544,1,0,6186,347,1452,1856.24214,1938,1804,462,3434,0,-13.62423,-0.3068,1856.12018,1856.93142
20200130,AMZN,12:38,12:38:00.000000000,1854.50,200,1855.19,100,12:38:00.066546658,1854.7819,6,12:38:44.261270153,1854.57,100,12:38:44.439994967,1855.93,100,12:38:44.240656804,1855.47,10,12:38:10.380226843,1853.00,200,12:38:33.296376743,1853.54,100,12:38:10.392285731,1853.00,5,12:38:59.999999999,1853.26,200,1854.42,100,12:38:58.252044162,1854.07,5,0.30,1.63,,1854.16544,986,1934,2580,197,2732,839,0,6333,379,1949,1854.04751,2315,3274,916,1777,0,-2.89215,-0.10274,1853.59215,1854.54165
20200130,AMZN,12:39,12:39:00.000000000,1853.26,200,1854.42,100,12:39:00.903310924,1853.31,1,12:39:24.973137907,1854.71,100,12:39:23.836019022,1855.78,100,12:39:23.835516826,1855.53,2,12:39:00.587711573,1853.00,400,12:39:46.070792762,1853.81,100,12:39:00.903310924,1853.31,1,12:39:59.999999999,1853.60,100,1854.34,100,12:39:59.086037619,1854.1438,2,0.02,1.60,,1854.59289,508,278,1458,88,1583,206,0,1426,135,2187,1854.1929,1427,1498,430,258,0,-1.0859,-0.08687,1853.73615,1854.70857
20200130,AMZN,12:40,12:40:00.000000000,1853.60,100,1854.34,100,12:40:00.111209740,1853.97,12,12:40:00.111821480,1853.61,100,12:40:02.353642703,1854.37,100,12:40:20.448172023,1854.3661,1,12:40:45.707865869,1852.19,100,12:40:45.712344309,1852.90,100,12:40:45.707898450,1852.25,99,12:40:59.999999999,1853.01,200,1854.19,100,12:40:57.421985080,1853.80,27,0.47,1.37,,1853.00998,718,719,2839,542,1061,11,0,2857,233,2315,1853.19867,1951,2094,135,992,0,-17.14211,-0.22078,1852.99036,1853.9895
20200130,AMZN,12:41,12:41:00.000000000,1853.01,200,1854.19,100,12:41:00.784638236,1853.97,7,12:41:58.968479313,1854.56,300,12:41:31.265257743,1855.00,100,12:41:37.349772112,1855.00,3,12:41:00.000000000,1853.01,200,12:41:13.372943212,1853.81,100,12:41:03.737764650,1853.37,1,12:41:59.999999999,1853.90,300,1855.00,100,12:41:58.969024665,1854.57,100,0.30,1.49,,1854.44549,612,400,1109,238,2411,313,0,3405,160,1066,1854.31199,1531,1601,913,426,0,5.64317,0.04021,1853.81355,1854.70391
20200130,AMZN,12:42,12:42:00.000000000,1853.90,300,1855.00,100,12:42:00.158755863,1854.56,1,12:42:28.219543939,1855.06,100,12:42:17.218497188,1855.60,200,12:42:24.461475524,1855.54,11,12:42:00.000000000,1853.90,300,12:42:11.330142341,1854.55,100,12:42:08.762004746,1854.08,9,12:42:59.999999999,1854.22,100,1855.20,100,12:42:59.927351500,1855.02,5,0.02,1.36,,1854.88557,570,447,4719,6,1411,350,0,2578,135,4355,1854.42608,1178,4424,441,890,0,-5.41078,-0.0681,1854.50754,1855.20334
20200130,AMZN,12:43,12:43:00.000000000,1854.22,100,1855.20,100,12:43:01.096611154,1854.2298,30,12:43:27.276949254,1854.47,200,12:43:21.120685979,1855.46,100,12:43:09.811122059,1855.3099,1,12:43:48.561976247,1853.50,100,12:43:52.754351214,1854.02,100,12:43:49.868118368,1853.51,10,12:43:59.999999999,1853.50,400,1854.21,100,12:43:59.970394113,1854.0793,20,0.20,1.16,,1854.16246,448,738,1271,425,501,28,0,1486,123,1477,1854.23559,831,1248,149,735,0,-12.70491,-0.31721,1854.03909,1854.84473
20200130,AMZN,12:44,12:44:00.000000000,1853.50,400,1854.21,100,12:44:00.127218354,1853.68,10,12:44:16.512460659,1854.68,100,12:44:16.692119559,1855.30,100,12:44:17.717060023,1855.22,25,12:44:00.000000000,1853.50,400,12:44:00.128003663,1854.20,100,12:44:00.127218354,1853.68,10,12:44:59.999999999,1854.48,100,1854.91,100,12:44:59.744068038,1854.91,100,0.30,1.55,,1854.51265,596,103,929,297,2702,1523,0,4158,189,1396,1854.64396,1865,1098,2240,351,0,11.04113,0.2205,1854.10835,1854.88149
20200130,AMZN,12:45,12:45:00.000000000,1854.48,100,1854.91,100,12:45:00.748854795,1854.71,10,12:45:00.749649957,1854.52,100,12:45:32.375075555,1854.95,100,12:45:38.057963970,1854.95,5,12:45:08.364326290,1853.00,100,12:45:09.992535003,1853.62,100,12:45:08.372600399,1853.01,5,12:45:59.999999999,1853.54,300,1854.16,200,12:45:58.959527847,1853.80,1,0.38,1.28,,1853.9011,604,1601,2224,378,2120,5,0,2470,156,3858,1853.89866,3008,2412,182,726,0,-22.23644,-0.37513,1853.4085,1854.25825
20200130,AMZN,12:46,12:46:00.000000000,1853.54,300,1854.16,200,12:46:00.737567978,1853.6826,19,12:46:00.000000000,1853.54,300,12:46:10.498198581,1854.28,100,12:46:14.028044655,1854.25,100,12:46:57.731731733,1852.50,400,12:46:54.502434114,1853.40,100,12:46:57.733411404,1852.96,1,12:46:59.999999999,1852.63,200,1853.65,200,12:46:59.572000646,1853.36,3,0.39,1.26,,1853.37891,550,1013,1317,136,1127,273,0,2269,154,1597,1853.48049,1253,1617,124,872,0,-8.57382,-0.162,1853.05867,1853.92847
20200130,AMZN,12:47,12:47:00.000000000,1852.63,200,1853.65,200,12:47:00.237408733,1853.3521,1,12:47:18.259672706,1853.45,100,12:47:17.450613284,1854.17,100,12:47:18.259636907,1854.00,4,12:47:05.457470972,1852.50,300,12:47:06.384288888,1852.97,100,12:47:42.440378390,1852.50,1,12:47:59.999999999,1852.97,200,1853.89,100,12:47:59.870324205,1853.4055,2,0.42,1.46,,1853.22725,582,27,719,321,1912,216,0,1902,143,1293,1853.1804,1562,891,485,257,0,21.63039,0.29886,1852.74991,1853.61956
20200130,AMZN,12:48,12:48:00.000000000,1852.97,200,1853.89,100,12:48:03.551938398,1853.43,45,12:48:54.623356733,1854.29,200,12:48:26.017381485,1854.97,300,12:48:17.059454676,1854.57,1,12:48:00.000000000,1852.97,200,12:48:10.765315065,1853.86,100,12:48:03.551938398,1853.43,45,12:48:59.999999999,1853.81,400,1854.13,100,12:48:58.374101796,1854.35,1,0.19,1.39,,1854.35417,588,142,517,68,1889,617,0,1723,118,1510,1854.22616,1120,1316,609,188,0,22.80557,0.27285,1853.59347,1854.39324
20200130,AMZN,12:49,12:49:00.000000000,1853.81,400,1854.13,100,12:49:00.712433804,1853.82,1,12:49:00.000000000,1853.81,400,12:49:00.000000000,1854.13,100,12:49:00.712834585,1853.96,10,12:49:10.034504330,1852.50,400,12:49:39.931612822,1852.99,100,12:49:35.076029702,1852.50,1,12:49:59.999999999,1852.50,300,1853.28,300,12:49:58.198861429,1853.01,8,0.11,1.29,,1853.41521,652,782,1061,61,1198,53,0,2616,153,539,1852.93382,859,1332,315,649,0,-4.72362,-0.15335,1852.81108,1853.45954
20200130,AMZN,12:50,12:50:00.000000000,1852.50,300,1853.28,300,12:50:01.255858572,1853.28,2,12:50:52.861668703,1853.72,100,12:50:56.629666258,1854.70,100,12:50:54.527505495,1854.55,1,12:50:00.000000000,1852.50,300,12:50:14.903778546,1852.70,100,12:50:14.893218153,1852.50,10,12:50:59.999999999,1853.65,400,1854.70,300,12:50:57.584546107,1854.1240,25,0.19,1.30,,1853.38418,530,315,811,61,933,496,0,1666,132,950,1853.36871,1092,1016,470,38,0,6.7563,0.09067,1852.82483,1853.77962
20200130,AMZN,12:51,12:51:00.000000000,1853.65,400,1854.70,300,12:51:01.529461023,1854.50,1,12:51:59.230750152,1854.84,100,12:51:52.832546070,1855.50,200,12:51:56.076160343,1855.13,100,12:51:00.000000000,1853.65,400,12:51:08.706591519,1854.50,100,12:51:15.082747843,1853.5652,7,12:51:59.999999999,1854.71,600,1855.24,100,12:51:59.212908103,1855.11,22,0.12,1.27,,1854.66697,332,534,1613,2221,2052,256,0,4312,176,2364,1854.5697,2441,2875,1276,84,0,5.47553,0.09845,1854.15522,1854.85033
20200130,AMZN,12:52,12:52:00.000000000,1854.71,600,1855.24,100,12:52:00.031122511,1855.14,4,12:52:00.857289743,1854.94,100,12:52:00.000000000,1855.24,100,12:52:00.220942891,1855.15,4,12:52:19.654710960,1853.57,100,12:52:01.644077671,1854.55,100,12:52:23.367223005,1853.57,2,12:52:59.999999999,1854.31,100,1855.03,100,12:52:59.800168198,1854.6054,35,0.01,1.31,,1854.49602,398,2217,2170,207,710,487,0,3251,156,2540,1854.21795,801,2999,406,1585,0,-11.29237,-0.23999,1853.95786,1854.78514
20200130,AMZN,12:53,12:53:00.000000000,1854.31,100,1855.03,100,12:53:00.168955748,1854.3650,4,12:53:51.458183555,1854.62,100,12:53:00.000000000,1855.03,100,12:53:18.372690925,1855.03,2,12:53:23.005396448,1854.00,100,12:53:23.002294602,1854.52,100,12:53:44.997651748,1854.0001,12,12:53:59.999999999,1854.30,200,1854.60,100,12:53:59.639668807,1854.35,10,0.01,0.75,,1854.51769,420,774,918,318,1276,26,0,1516,132,1796,1854.54395,903,1293,45,1071,0,-0.88918,-0.08747,1854.21516,1854.84227
20200130,AMZN,12:54,12:54:00.000000000,1854.30,200,1854.60,100,12:54:00.861231402,1854.46,5,12:54:03.601496160,1854.31,100,12:54:00.000000000,1854.60,100,12:54:13.411115137,1854.59,5,12:54:58.541474667,1853.00,500,12:54:59.339432573,1853.21,100,12:54:58.566174150,1853.00,4,12:54:59.999999999,1853.00,400,1853.22,200,12:54:59.769756004,1853.00,75,0.21,1.06,,1853.73476,672,1508,2578,1133,524,30,0,2782,144,2991,1853.54177,994,3245,55,1479,0,-10.65852,-0.26955,1853.54391,1854.04944
20200130,AMZN,12:55,12:55:00.000000000,1853.00,400,1853.22,200,12:55:00.262939856,1853.00,100,12:55:51.563292553,1853.30,100,12:55:59.419505397,1853.99,100,12:55:01.872027957,1853.67,5,12:55:00.263637312,1852.78,500,12:55:00.000000000,1853.22,200,12:55:01.416381810,1852.88,11,12:55:59.999999999,1853.21,200,1853.99,100,12:55:59.419514164,1853.60,9,0.22,1.03,,1853.42957,326,395,661,136,1830,1754,0,3763,152,1013,1853.28921,1456,1097,1715,508,0,14.87948,0.28674,1852.97914,1853.59994
20200130,AMZN,12:56,12:56:00.000000000,1853.21,200,1853.99,100,12:56:00.375509198,1853.21,1,12:56:35.418404262,1854.67,100,12:56:54.340092411,1855.55,100,12:56:51.210852672,1855.4499,1,12:56:00.000000000,1853.21,200,12:56:00.376292808,1853.98,100,12:56:00.375509198,1853.21,1,12:56:59.999999999,1854.64,200,1855.45,200,12:56:58.210451862,1854.8450,5,0.37,1.14,,1854.43794,450,111,795,202,1089,400,0,1571,103,1026,1854.41575,978,940,579,100,0,12.0487,0.22007,1853.9564,1854.65628
20200130,AMZN,12:57,12:57:00.000000000,1854.64,200,1855.45,200,12:57:00.807348200,1855.25,1,12:57:35.277321729,1855.05,100,12:57:25.372018501,1855.60,200,12:57:23.813146478,1855.4250,22,12:57:38.069316820,1854.08,100,12:57:58.716534338,1854.80,100,12:57:21.097927532,1853.9344,8,12:57:59.999999999,1854.26,100,1854.81,100,12:57:59.003453934,1854.6216,5,0.32,1.23,,1854.88456,434,939,1644,419,293,5,0,1883,97,1417,1854.75414,1502,1477,11,310,0,-19.33856,-0.39981,1854.64916,1855.26851
20200130,AMZN,12:58,12:58:00.000000000,1854.26,100,1854.81,100,12:58:00.163349240,1854.4761,5,12:58:00.164138968,1854.27,100,12:58:02.253850794,1854.99,600,12:58:02.253692153,1854.7815,10,12:58:18.896879499,1853.00,200,12:58:30.937441340,1853.77,100,12:58:47.841486797,1853.00,100,12:58:59.999999999,1853.01,200,1853.84,200,12:58:58.730566243,1853.3405,1,0.49,1.09,,1853.80762,412,608,1242,535,896,26,0,1166,113,2141,1853.70983,1119,1563,195,430,0,-23.79674,-0.36063,1853.27058,1854.17977
20200130,AMZN,12:59,12:59:00.000000000,1853.01,200,1853.84,200,12:59:00.063700780,1853.5744,12,12:59:58.976349590,1854.10,100,12:59:32.987876748,1854.70,100,12:59:28.143795976,1854.52,5,12:59:00.000000000,1853.01,200,12:59:00.468215998,1853.80,100,12:59:34.813961442,1853.22,12,12:59:59.999999999,1854.09,100,1854.55,100,12:59:59.110927195,1854.2522,50,0.31,1.48,,1853.75932,596,96,661,42,841,281,0,1008,127,913,1853.77846,597,994,120,210,0,-1.44048,0.08172,1853.36673,1854.21909
20200130,AMZN,13:00,13:00:00.000000000,1854.09,100,1854.55,100,13:00:00.048662055,1854.48,1,13:00:11.740051977,1854.14,100,13:00:07.582921575,1854.99,300,13:00:13.187142029,1854.95,1,13:00:46.634936581,1853.32,100,13:00:58.270731228,1854.09,100,13:00:53.641633062,1853.5549,11,13:00:59.999999999,1853.32,100,1854.22,100,13:00:58.917501128,1854.06,20,0.44,1.17,,1854.16761,422,315,574,8,583,100,0,1010,98,570,1854.30485,595,548,96,341,0,-12.35149,-0.20875,1853.77827,1854.60993
20200130,AMZN,13:01,13:01:00.000000000,1853.32,100,1854.22,100,13:01:00.368658244,1853.90,8,13:01:47.256862313,1854.40,100,13:01:46.770851105,1854.99,200,13:01:47.256837908,1854.99,2,13:01:00.000000000,1853.32,100,13:01:00.424038179,1854.00,100,13:01:12.058906649,1853.39,31,13:01:59.999999999,1853.90,500,1854.97,100,13:01:57.964210964,1853.92,50,0.53,1.23,,1854.19299,368,16,842,11,466,30,0,391,101,974,1853.96363,422,840,43,60,0,3.90793,0.01755,1853.52065,1854.46095
20200130,AMZN,13:02,13:02:00.000000000,1853.90,500,1854.97,100,13:02:00.289142031,1854.2917,4,13:02:57.137089893,1855.00,100,13:02:32.225488207,1855.45,200,13:02:34.475579943,1855.4499,16,13:02:00.000000000,1853.90,500,13:02:25.423559246,1854.81,100,13:02:47.048418501,1854.0887,13,13:02:59.999999999,1854.45,600,1855.25,100,13:02:58.945147242,1855.00,1,0.45,1.08,,1854.96858,472,29,187,28,1222,496,0,1363,116,599,1854.78224,503,396,939,124,0,17.99743,0.29721,1854.27136,1855.14279
20200130,AMZN,13:03,13:03:00.000000000,1854.45,600,1855.25,100,13:03:01.682641881,1855.09,8,13:03:59.475240263,1855.00,100,13:03:59.475098819,1855.78,100,13:03:59.709818656,1855.5962,1,13:03:00.000000000,1854.45,600,13:03:34.545878576,1854.97,100,13:03:08.026819159,1854.09,4,13:03:59.999999999,1854.86,300,1855.78,100,13:03:59.709818656,1855.5962,1,0.38,0.92,,1855.26141,374,20,367,63,917,249,0,877,102,739,1854.94014,659,544,403,10,0,16.40137,0.28723,1854.52928,1855.27502
20200130,AMZN,13:04,13:04:00.000000000,1854.86,300,1855.78,100,13:04:00.083498646,1855.5962,11,13:04:04.081120454,1855.14,100,13:04:00.486016554,1855.89,100,13:04:03.088274050,1855.89,6,13:04:24.349256169,1854.53,100,13:04:58.951308117,1855.24,100,13:04:08.974028401,1854.4612,6,13:04:59.999999999,1854.71,300,1855.24,100,13:04:56.901991585,1855.0385,90,0.45,1.05,,1855.07944,526,1037,895,351,1120,11,0,2444,123,970,1855.16106,866,1290,302,956,0,-13.82345,-0.25802,1854.83087,1855.58964
20200130,AMZN,13:05,13:05:00.000000000,1854.71,300,1855.24,100,13:05:02.066079016,1854.71,7,13:05:00.000000000,1854.71,300,13:05:40.827184921,1855.40,100,13:05:40.547966299,1855.28,2,13:05:13.550129502,1854.00,400,13:05:15.290201241,1854.55,100,13:05:24.463555261,1854.1540,5,13:05:59.999999999,1854.60,100,1854.99,200,13:05:59.791740658,1854.70,10,0.39,1.05,,1854.66008,404,178,831,108,916,158,0,1266,100,925,1854.69932,730,938,130,393,0,0.59913,0.01815,1854.31582,1854.92793
20200130,AMZN,13:06,13:06:00.000000000,1854.60,100,1854.99,200,13:06:00.156163941,1854.61,1,13:06:04.716424702,1854.70,100,13:06:00.217791232,1855.15,100,13:06:04.246430197,1854.9653,1,13:06:45.586764564,1853.33,100,13:06:55.315800525,1853.99,100,13:06:46.859290662,1853.3410,10,13:06:59.999999999,1853.50,500,1854.34,200,13:06:57.740198473,1853.8830,5,0.34,1.22,,1854.17306,444,984,946,351,727,738,0,2747,140,999,1854.26097,948,1364,469,965,0,-4.93102,-0.13193,1853.9897,1854.71645
20200130,AMZN,13:07,13:07:00.000000000,1853.50,500,1854.34,200,13:07:02.988821061,1853.9950,1,13:07:41.211265772,1853.95,100,13:07:26.395599746,1854.52,100,13:07:17.355705695,1854.7163,2,13:07:58.421132313,1853.22,800,13:07:59.283276235,1853.60,100,13:07:59.287190597,1853.34,1,13:07:59.999999999,1853.22,800,1853.79,100,13:07:59.287190597,1853.34,1,0.25,1.02,,1853.8361,400,722,482,72,910,294,0,1938,119,542,1854.11537,730,944,237,569,0,-2.37436,-0.09885,1853.70337,1854.25487
